,pen_id,param_ky,part_ts,reclaim_ct,vchar_param_vl,int_param_vl,dbl_param_vl,param_nm,param_dn,datatag_cd,datatype_cd,equip_ky,equip_nm,line_nm,equip_type_ky,equip_type_nm,process_ky,process_nm,last_reclaim_fg,source_db_insert_ts,db_data_source_cd,insert_ts,update_ts,sort_key_dt
55,6671555000708241,43993,2023-07-06 18:37:59.000,1,0,0.0,71.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[UV2_HEAD2],Attach UV 2 Head 2 Intensity %,UV2_HEAD2,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.163,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
56,6671555000708241,43994,2023-07-06 18:37:59.000,1,0,0.0,71.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[UV2_HEAD3],Attach UV 2 Head 3 Intensity %,UV2_HEAD3,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.163,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
57,6671555000708241,43995,2023-07-06 18:37:59.000,1,0,0.0,-999999.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[UV2_HEAD4],Attach UV 2 Head 4 Intensity %,UV2_HEAD4,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.163,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
58,6671555000708241,44709,2023-07-06 18:37:59.000,1,0,54.0,54.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_FFREC],IHA Z FF Received,IHA_FFREC,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.350,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
59,6671555000708241,44710,2023-07-06 18:37:59.000,1,0,0.0,0.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_FFUSE],IHA Z FF Used,IHA_FFUSE,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.350,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
60,6671555000708241,43996,2023-07-06 18:37:59.000,1,0,0.0,-0.0850,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[INSP_X],Attach Inspect X,INSP_X,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.350,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
61,6671555000708241,43997,2023-07-06 18:37:59.000,1,0,0.0,-0.020,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[INSP_Y],Attach Inspect Y,INSP_Y,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
62,6671555000708241,45048,2023-07-06 18:37:31.000,1,0,0.0,0.0060,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[Disp_RT],Mass Flow Rate,Disp_RT,DECIMAL,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
63,6671555000708241,45049,2023-07-06 18:37:31.000,1,0,15.0,15.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[WT_Time],Dispense valve weigh time,WT_Time,INTEGER,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
64,6671555000708241,44006,2023-07-06 18:37:31.000,1,0,3079.0,3079.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[CycleTime],Dispense Cycle Time,CycleTime,INTEGER,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
65,6671555000708241,44007,2023-07-06 18:37:31.000,1,0,0.0,42.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[Pressure],Dispense Pressure,Pressure,DECIMAL,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
66,6671555000708241,45040,2023-07-06 18:37:31.000,1,0,16.0,16.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[StartDly],Start Delay in ms,StartDly,INTEGER,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
67,6671555000708241,45041,2023-07-06 18:37:31.000,1,0,7.0,7.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP SEMI]-[DspPattern],Epson Dispense Pattern,DspPattern,INTEGER,57150,G5M5_Z2_2-DIT-1DISP_B1,Magma5,13860,TIJ2X R1 22 ADH DISP SEMI,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:10:58.033,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
68,6671555000708241,44760,2023-07-06 18:48:02.000,1,0,1.0,1.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[PC_InspRes],Post Cure PHA Vision Result,PC_InspRes,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:35.173,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
69,6671555000708241,44762,2023-07-06 18:48:02.000,1,0,0.0,0.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[PC_InspFl],Posct Cure XY Inspection Failure Code,PC_InspFl,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:35.173,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
70,6671555000708241,44315,2023-07-06 18:48:02.000,1,0,0.0,0.0170,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[PC_INSP_X],IHA XY Centroid Delta X,PC_INSP_X,DECIMAL,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:35.190,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
71,6671555000708241,44316,2023-07-06 18:48:02.000,1,0,0.0,-0.0160,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[PC_INSP_Y],IHA XY Centroid Delta Y,PC_INSP_Y,DECIMAL,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:35.190,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
72,6671555000708241,44980,2023-07-06 18:48:03.000,1,0,298.0,298.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI9MnHt],EI Pad 9 Min Height,FTEI9MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.290,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
73,6671555000708241,44981,2023-07-06 18:48:03.000,1,0,304.0,304.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI10MnHt],EI Pad 10 Min Height,FTEI10MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.307,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
74,6671555000708241,44982,2023-07-06 18:48:03.000,1,0,295.0,295.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI11MnHt],EI Pad 11 Min Height,FTEI11MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
75,6671555000708241,44983,2023-07-06 18:48:03.000,1,0,0.0,0.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI12MnHt],EI Pad 12 Min Height,FTEI12MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
76,6671555000708241,44984,2023-07-06 18:48:03.000,1,0,0.0,0.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI13MnHt],EI Pad 13 Min Height,FTEI13MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
77,6671555000708241,44985,2023-07-06 18:48:03.000,1,0,0.0,0.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI14MnHt],EI Pad 14 Min Height,FTEI14MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
78,6671555000708241,44986,2023-07-06 18:48:03.000,1,0,0.0,0.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI15MnHt],EI Pad 15 Min Height,FTEI15MnHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
79,6671555000708241,44987,2023-07-06 18:48:03.000,1,0,274.0,274.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI1MxHt],EI Pad 1 Max Height,FTEI1MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
80,6671555000708241,44988,2023-07-06 18:48:03.000,1,0,283.0,283.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI2MxHt],EI Pad 2 Max Height,FTEI2MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
81,6671555000708241,44989,2023-07-06 18:48:03.000,1,0,291.0,291.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI3MxHt],EI Pad 3 Max Height,FTEI3MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.383,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
82,6671555000708241,44990,2023-07-06 18:48:03.000,1,0,300.0,300.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI4MxHt],EI Pad 4 Max Height,FTEI4MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.400,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
83,6671555000708241,44991,2023-07-06 18:48:03.000,1,0,302.0,302.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI5MxHt],EI Pad 5 Max Height,FTEI5MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.400,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
84,6671555000708241,44992,2023-07-06 18:48:03.000,1,0,280.0,280.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI6MxHt],EI Pad 6 Max Height,FTEI6MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.480,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
85,6671555000708241,44993,2023-07-06 18:48:03.000,1,0,274.0,274.00,[IHA FLEX INSPECT TEST]-[TIJ2X R1 22 PCI XY/SWAGE]-[FTEI7MxHt],EI Pad 7 Max Height,FTEI7MxHt,INTEGER,57172,G5M5_Z2_2-DIT-2PCI_XY_SW,Magma5,13847,TIJ2X R1 22 PCI XY/SWAGE,2460,IHA FLEX INSPECT TEST,Y,2023-07-06 19:27:36.480,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
86,6671555000708241,43998,2023-07-06 18:37:59.000,1,0,0.0,0.1240,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[INSP_U],Attach Inspect U,INSP_U,DECIMAL,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
87,6671555000708241,44708,2023-07-06 18:37:59.000,1,0,0.0,0.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_FFON],IHA Z FF Enabled,IHA_FFON,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
88,6671555000708241,44334,2023-07-06 18:37:59.000,1,0,1.0,1.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_PN_ST],Pen Status 1=Pass 2=Fail,IHA_PN_ST,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
89,6671555000708241,44711,2023-07-06 18:37:59.000,1,0,17.0,17.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[ATT_NESTID],Rotator Nest ID,ATT_NESTID,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
90,6671555000708241,43983,2023-07-06 18:37:59.000,1,0,2.0,2.00,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_PUNCH],IHA Singulator Punch ID,IHA_PUNCH,INTEGER,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
91,6671555000708241,44707,2023-07-06 18:37:59.000,1,1_7,0.0,0.01_7,[SMART BASE IHA ATTACH]-[TIJ2X R1 22 IHA ATTACH STATION]-[IHA_PUCKID],Puck ID,IHA_PUCKID,STRING,57185,G5M5_Z2_2-IHA-ATTACH,Magma5,13858,TIJ2X R1 22 IHA ATTACH STATION,2436,SMART BASE IHA ATTACH,Y,2023-07-06 19:11:50.367,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
92,6671555000708241,44090,2023-07-06 18:38:32.000,1,0,1443.0,1443.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2Area],UV2 Area,UV2Area,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
93,6671555000708241,44091,2023-07-06 18:38:32.000,1,0,1372.0,1372.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2Diam],UV2 Max Diameter,UV2Diam,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
94,6671555000708241,44092,2023-07-06 18:38:32.000,1,0,278.0,278.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2CoGX],UV2 CoG X Delta,UV2CoGX,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
95,6671555000708241,44093,2023-07-06 18:38:32.000,1,0,243.0,243.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2CoGY],UV2 CoG Y Delta,UV2CoGY,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.530,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
96,6671555000708241,44094,2023-07-06 18:38:32.000,1,0,1444.0,1444.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2MaxHt],UV2 Max Height,UV2MaxHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.543,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
97,6671555000708241,44095,2023-07-06 18:38:32.000,1,0,1121.0,1121.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV2Vol],UV2 Volume,UV2Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.543,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
98,6671555000708241,44096,2023-07-06 18:38:32.000,1,0,1180.0,1180.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV3Area],UV3 Area,UV3Area,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:37.543,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
99,6671555000708241,44088,2023-07-06 18:38:32.000,1,0,1478.0,1478.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV1MaxHt],UV1 Max Height,UV1MaxHt,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.717,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
100,6671555000708241,44089,2023-07-06 18:38:32.000,1,0,1077.0,1077.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH INSPECT]-[UV1Vol],UV1 Volume,UV1Vol,INTEGER,57146,G5M5_Z2_2-DIT-1ADH_INS_B,Magma5,13838,TIJ2X R1 22 ADH INSPECT,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:12:36.717,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
101,6671555000708241,45050,2023-07-06 18:37:49.000,1,0,0.0,0.10,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[Last_WT],Dispense Weight,Last_WT,DECIMAL,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.760,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
102,6671555000708241,45051,2023-07-06 18:37:49.000,1,0,0.0,0.0060,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[Disp_RT],Mass Flow Rate,Disp_RT,DECIMAL,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.760,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
103,6671555000708241,45052,2023-07-06 18:37:49.000,1,0,15.0,15.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[WT_Time],Dispense valve weigh time,WT_Time,INTEGER,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.760,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
104,6671555000708241,44010,2023-07-06 18:37:49.000,1,0,2017.0,2017.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[CycleTime],Dispense Cycle Time,CycleTime,INTEGER,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.760,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
105,6671555000708241,44011,2023-07-06 18:37:49.000,1,0,0.0,52.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[Pressure],Dispense Pressure,Pressure,DECIMAL,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.777,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
106,6671555000708241,45042,2023-07-06 18:37:49.000,1,0,30.0,30.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[StartDly],Start Delay in ms,StartDly,INTEGER,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.777,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
107,6671555000708241,45043,2023-07-06 18:37:49.000,1,0,8.0,8.00,[ADHESIVE DISPENSE]-[TIJ2X R1 22 ADH DISP FULL]-[DspPattern],Epson Dispense Pattern,DspPattern,INTEGER,57151,G5M5_Z2_2-DIT-1DISP_B2,Magma5,13862,TIJ2X R1 22 ADH DISP FULL,2457,ADHESIVE DISPENSE,Y,2023-07-06 19:11:29.777,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
108,6671555000708241,44183,2023-07-06 18:37:59.000,1,0,1.0,1.00,[IHA ADHESIVE CURE]-[TIJ2X R1 22 BARCODE READER]-[IHASend],IHA Place Data to Cure,IHASend,INTEGER,57182,G5M5_Z2_2-CURE-MID,Magma5,13713,TIJ2X R1 22 BARCODE READER,2458,IHA ADHESIVE CURE,Y,2023-07-06 19:11:48.247,MAGMA5,2023-07-06 14:05:04.380,2023-07-06 14:05:04.380,2023-07-06
